id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
18890106,12:28:00 AM,84,5750,22.72,Chip Transaction,85251,Lansing,NC,28643,7538,NULL
18890110,12:30:00 AM,247,2179,114.42,Swipe Transaction,50783,Lake Charles,LA,70605,5411,Insufficient Balance
18890117,12:34:00 AM,42,4859,20,Chip Transaction,27092,Valdosta,GA,31601,4829,NULL
18890178,12:51:00 AM,58,1324,30.74,Online Transaction,16798,ONLINE,NULL,NULL,4121,NULL
18890186,12:55:00 AM,461,1209,26.92,Chip Transaction,89069,Whitmore Lake,MI,48189,5251,NULL
18890217,12:12:00 AM,323,4268,1.57,Chip Transaction,96082,Fresno,CA,93725,5310,NULL
18890275,12:30:00 AM,301,3742,39.91,Chip Transaction,75936,Canton,GA,30114,5814,NULL
18890315,12:45:00 AM,84,5750,65.74,Chip Transaction,20058,Lansing,NC,28643,5411,NULL
18890316,12:45:00 AM,280,2826,89.09,Chip Transaction,26810,Richmond,CA,94804,5541,NULL
18890337,12:54:00 AM,123,227,31.89,Chip Transaction,11468,Jonesboro,GA,30236,5970,NULL
18890345,12:57:00 AM,4,4201,31.84,Chip Transaction,92156,Seattle,WA,98122,5813,NULL
18890369,12:11:00 AM,323,4790,66,Swipe Transaction,61195,Fresno,CA,93726,5541,NULL
18890388,12:18:00 AM,264,2239,46.88,Chip Transaction,34490,Lebanon,PA,17042,5719,NULL
18890389,12:18:00 AM,323,4790,-66,Swipe Transaction,61195,Fresno,CA,93726,5541,NULL
18890418,12:30:00 AM,194,4273,-86,Chip Transaction,22204,Fountain City,IN,47341,5541,NULL
18890430,12:34:00 AM,225,4780,66.91,Chip Transaction,18215,Houston,TX,77035,5719,NULL
18890487,12:57:00 AM,194,4273,27.92,Chip Transaction,22204,Fountain City,IN,47341,5541,NULL
18890509,12:09:00 AM,201,4489,162,Chip Transaction,39991,Lincoln Park,MI,48146,3771,NULL
18890513,12:11:00 AM,176,6026,20.48,Chip Transaction,79783,Atlanta,GA,30317,5310,NULL
18890516,12:11:00 AM,467,3914,50.07,Chip Transaction,60569,Chattanooga,TN,37421,5300,NULL
18890571,12:30:00 AM,437,3271,69.83,Chip Transaction,92883,Arnold,MD,21012,5812,NULL
18890657,12:12:00 AM,135,4791,48.03,Chip Transaction,3822,Columbus,OH,43204,4131,NULL
18890693,12:46:00 AM,461,1209,26.76,Swipe Transaction,61195,Canton,MI,48188,5541,NULL
18890708,12:07:00 AM,287,4118,28.53,Chip Transaction,14800,Hitchcock,TX,77563,5300,NULL
18890717,12:24:00 AM,316,2038,121.01,Chip Transaction,28395,Houston,TX,77049,5541,NULL
18890746,12:02:00 AM,361,4703,7.11,Chip Transaction,2703,White River,SD,57579,5814,NULL
18890861,12:46:00 AM,254,1247,126.63,Chip Transaction,54850,Boulder,CO,80304,4814,NULL
18890883,12:34:00 AM,464,3233,130.93,Swipe Transaction,32175,Orlando,FL,32804,7538,NULL
18890893,12:46:00 AM,377,3906,92.33,Chip Transaction,23997,Kent,WA,98032,5211,NULL
18890896,12:49:00 AM,125,2120,99.71,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
18890906,12:02:00 AM,190,2088,97.59,Chip Transaction,3997,Spring Grove,IL,60081,4111,NULL
18890908,12:04:00 AM,20,5011,3.3,Chip Transaction,26810,Venus,TX,76084,5541,NULL
18890939,12:36:00 AM,27,1051,9.53,Chip Transaction,60569,Columbia,MS,39429,5300,NULL
18891020,12:12:00 AM,89,2639,5.62,Chip Transaction,44678,Mesilla Park,NM,88047,5812,NULL
18891021,12:12:00 AM,497,2829,5.38,Chip Transaction,37420,Sioux Falls,SD,57110,5411,NULL
18891117,12:30:00 AM,366,986,2.93,Chip Transaction,32783,Oshkosh,WI,54901,5411,NULL
18891121,12:31:00 AM,38,2526,83,Chip Transaction,96049,Fort Myers,FL,33901,5541,NULL
18891125,12:32:00 AM,52,3951,30.7,Chip Transaction,12076,Pawling,NY,12564,5912,NULL
18891202,12:44:00 AM,38,2526,82.94,Chip Transaction,96049,Fort Myers,FL,33901,5541,NULL
18891203,12:44:00 AM,364,5673,107.78,Chip Transaction,19964,Bean Station,TN,37708,5311,NULL
18891204,12:44:00 AM,377,1175,16.53,Chip Transaction,96049,Kent,WA,98032,5541,NULL
18891266,12:56:00 AM,335,5131,80.06,Chip Transaction,37392,Palm Beach Gardens,FL,33410,7538,NULL
18891271,12:57:00 AM,144,5247,13.63,Chip Transaction,61195,Hot Springs National Park,AR,71913,5541,NULL
18891272,12:57:00 AM,343,3953,49.4,Chip Transaction,65811,Manteca,CA,95337,7230,NULL
18891290,12:00:00 AM,303,4783,102.52,Chip Transaction,99370,Brighton,CO,80602,5311,NULL
18891325,12:05:00 AM,152,2848,191.43,Chip Transaction,31707,Atlanta,GA,30316,4111,NULL
18891332,12:07:00 AM,17,4787,46.99,Chip Transaction,43261,Hickory,NC,28602,5300,Insufficient Balance
18891383,12:17:00 AM,162,4266,15.1,Chip Transaction,54139,West Bloomfield,MI,48322,5300,Bad PIN
18891389,12:18:00 AM,147,2634,66.67,Chip Transaction,61195,Montgomery,AL,36117,5541,NULL
18891399,12:19:00 AM,74,1307,8.48,Swipe Transaction,35451,Colorado Springs,CO,80903,5812,NULL
18891400,12:19:00 AM,149,3590,1.3,Chip Transaction,55060,San Diego,CA,92127,5812,NULL
18891431,12:24:00 AM,385,5124,120,Chip Transaction,27092,Clarkston,GA,30021,4829,NULL
18891515,12:37:00 AM,110,4756,280.42,Chip Transaction,67570,Austin,TX,78753,5311,NULL
18891554,12:45:00 AM,369,2443,104,Swipe Transaction,56431,Louisville,KY,40299,5541,NULL
18891608,12:55:00 AM,154,4340,194.72,Chip Transaction,21414,Fayetteville,NC,28312,4900,NULL
18891616,12:57:00 AM,98,4237,2.01,Swipe Transaction,37390,Danville,IL,61832,5300,NULL
18891617,12:57:00 AM,354,1168,62.24,Chip Transaction,87535,Colorado Springs,CO,80918,7538,NULL
18891622,12:58:00 AM,472,3811,57,Chip Transaction,59935,Round Lake,IL,60073,5499,NULL
18891644,12:00:00 AM,397,3961,0.03,Swipe Transaction,20519,Philadelphia,PA,19138,5942,NULL
18891653,12:02:00 AM,115,19,18.81,Chip Transaction,35280,Mamaroneck,NY,10543,5812,NULL
18891678,12:06:00 AM,273,5777,391.84,Chip Transaction,59592,Hubbard,OH,44425,8111,NULL
18891722,12:13:00 AM,300,3814,0.2,Swipe Transaction,20519,North Haven,CT,6473,5942,NULL
18891735,12:16:00 AM,329,4788,2.77,Swipe Transaction,75781,Moorpark,CA,93021,5411,NULL
18891838,12:38:00 AM,103,110,16.51,Chip Transaction,23340,Raleigh,NC,27610,5310,NULL
18891952,12:58:00 AM,460,5470,7.42,Swipe Transaction,50783,Larchmont,NY,10538,5411,NULL
18891985,12:06:00 AM,233,1297,118.2,Chip Transaction,64057,Arlington Heights,IL,60006,4111,NULL
18892016,12:11:00 AM,156,5438,6.69,Chip Transaction,46284,Fontana,CA,92335,5411,NULL
18892048,12:18:00 AM,359,3567,2.84,Chip Transaction,75936,Lawrenceville,GA,30043,5814,NULL
18892070,12:23:00 AM,361,4703,91,Chip Transaction,43293,Winner,SD,57580,5499,NULL
18892082,12:25:00 AM,173,3528,25.8,Chip Transaction,75781,Abilene,TX,79605,5411,NULL
18892083,12:25:00 AM,176,6026,3.87,Chip Transaction,44578,Atlanta,GA,30318,5812,NULL
18892126,12:34:00 AM,196,285,73.38,Swipe Transaction,60569,Peachtree City,GA,30269,5300,Insufficient Balance
18892156,12:38:00 AM,451,5810,56.42,Chip Transaction,18131,Garland,TX,75043,4111,NULL
18892178,12:41:00 AM,142,5140,10.76,Chip Transaction,58507,Kingston,Jamaica,NULL,5812,NULL
18892189,12:45:00 AM,247,2137,86.07,Swipe Transaction,22204,Lake Charles,LA,70605,5541,NULL
18892205,12:49:00 AM,457,4222,24.69,Chip Transaction,26810,Charlotte,NC,28215,5541,NULL
18892265,12:02:00 AM,124,4397,9.64,Chip Transaction,61195,Lawton,OK,73507,5541,NULL
18892267,12:02:00 AM,451,5810,1.08,Chip Transaction,86438,Omaha,NE,68107,5499,NULL
18892356,12:17:00 AM,425,5149,79.48,Chip Transaction,82981,King City,CA,93930,5912,NULL
18892374,12:20:00 AM,134,6080,33.79,Chip Transaction,55827,El Paso,TX,79912,4900,NULL
18892412,12:27:00 AM,55,5865,2.31,Chip Transaction,14528,Richmond,CA,94804,5499,NULL
18892444,12:34:00 AM,408,2515,15.22,Chip Transaction,96049,Birchwood,WI,54817,5541,NULL
18892455,12:36:00 AM,362,5474,14.62,Chip Transaction,22204,Las Vegas,NV,89118,5541,NULL
18892476,12:41:00 AM,39,2039,68.36,Chip Transaction,20561,Old Saybrook,CT,6475,5912,NULL
18892580,12:00:00 AM,343,3953,57.19,Swipe Transaction,18215,Merced,CA,95340,5719,NULL
18892669,12:14:00 AM,260,2676,0.95,Chip Transaction,14528,Mission,TX,78572,5499,NULL
18892677,12:15:00 AM,121,349,17.09,Chip Transaction,61195,Menasha,WI,54952,5541,NULL
18892728,12:24:00 AM,121,349,85,Chip Transaction,61195,Menasha,WI,54952,5541,NULL
18892729,12:24:00 AM,278,6016,138.22,Swipe Transaction,30513,Houston,TX,77056,5211,NULL
18892777,12:30:00 AM,464,3233,16.23,Chip Transaction,74663,Orlando,FL,32804,5812,NULL
18892814,12:40:00 AM,127,1086,5.44,Chip Transaction,28780,Luverne,AL,36049,5411,NULL
18892821,12:42:00 AM,321,5755,5.08,Chip Transaction,81215,Merrill,WI,54452,5812,NULL
18892846,12:46:00 AM,148,3423,18.86,Chip Transaction,80124,Bristol,NH,3222,5812,NULL
18892852,12:47:00 AM,371,3134,25.94,Chip Transaction,64827,Richmond,VA,23226,5921,NULL
18892886,12:52:00 AM,53,3267,98,Swipe Transaction,43293,Clarion,IA,50525,5499,NULL
18892927,12:00:00 AM,17,4787,0,Chip Transaction,27092,Morganton,NC,28680,4829,NULL
18892964,12:06:00 AM,490,5963,49.65,Chip Transaction,99370,San Antonio,TX,78232,5311,NULL
18892969,12:07:00 AM,360,2719,1.79,Swipe Transaction,86438,Bridgeton,NJ,8302,5499,NULL
18893051,12:22:00 AM,1,4400,110.01,Chip Transaction,99850,Pensacola,FL,32504,7230,NULL
18893070,12:25:00 AM,345,3441,18.4,Chip Transaction,20519,Saint Joseph,MI,49085,5942,NULL
18893107,12:32:00 AM,0,1271,52,Chip Transaction,28395,Springvale,ME,4083,5541,NULL
18893141,12:39:00 AM,242,5591,60,Chip Transaction,27092,Littleton,MA,1460,4829,NULL
18893150,12:41:00 AM,394,4717,17.93,Chip Transaction,91128,Stamford,CT,6922,5411,NULL
18893203,12:50:00 AM,359,5302,32.32,Chip Transaction,61195,Lawrenceville,GA,30043,5541,NULL
18893254,12:59:00 AM,401,5643,12.99,Swipe Transaction,75936,North Hollywood,CA,91605,5814,NULL
18893273,12:01:00 AM,150,2505,19.49,Chip Transaction,99370,Mc Lean,VA,22101,5311,NULL
18893337,12:11:00 AM,425,5149,-78,Chip Transaction,59935,Carmel Valley,CA,93924,5499,NULL
18893338,12:11:00 AM,468,5532,40,Swipe Transaction,27092,Marion,IA,52302,4829,NULL
18893398,12:22:00 AM,114,5283,39.83,Chip Transaction,53993,North Hollywood,CA,91606,5310,NULL
18893440,12:30:00 AM,146,2470,159.68,Chip Transaction,45499,Batavia,IL,60510,8099,Insufficient Balance
18893561,12:57:00 AM,235,1333,6.79,Chip Transaction,24504,New York,NY,10033,4214,NULL
18893593,12:02:00 AM,53,3581,21.84,Online Transaction,15143,ONLINE,NULL,NULL,4784,NULL
18893611,12:04:00 AM,488,4817,11.39,Chip Transaction,50783,Ingleside,TX,78362,5411,NULL
18893654,12:12:00 AM,107,5349,28.82,Swipe Transaction,11468,Ash Flat,AR,72513,5970,NULL
18893655,12:12:00 AM,178,4214,5.63,Chip Transaction,63382,Blue Springs,MO,64015,5921,NULL
18893699,12:21:00 AM,65,5108,106.73,Chip Transaction,26359,West Columbia,SC,29172,7276,NULL
18893750,12:33:00 AM,432,2646,78.17,Chip Transaction,60569,Etowah,NC,28729,5300,NULL
18893849,12:49:00 AM,379,327,21,Chip Transaction,90538,Mobile,AL,36693,5411,NULL
18893866,12:54:00 AM,472,3811,53.14,Chip Transaction,59877,Round Lake,IL,60073,7538,NULL
18893927,12:04:00 AM,487,2024,114.3,Online Transaction,4802,ONLINE,NULL,NULL,4899,NULL
18894047,12:27:00 AM,286,4782,94,Chip Transaction,61195,Lucedale,MS,39452,5541,NULL
18894111,12:38:00 AM,16,4964,81.78,Swipe Transaction,19964,Lake In The Hills,IL,60156,5311,NULL
18894129,12:43:00 AM,96,3773,162.04,Chip Transaction,87752,Yorba Linda,CA,92886,5411,NULL
18894154,12:47:00 AM,327,5512,46.78,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
18894239,12:04:00 AM,465,4678,84.1,Chip Transaction,24940,Dawsonville,GA,30534,4900,NULL
18894283,12:12:00 AM,1,4400,8.13,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
18894357,12:24:00 AM,346,192,54.8,Chip Transaction,72650,Santa Barbara,CA,93103,5300,NULL
18894435,12:35:00 AM,380,5838,5.84,Chip Transaction,39420,Des Moines,IA,50313,5912,NULL
18894470,12:41:00 AM,494,3273,93.79,Online Transaction,37387,ONLINE,NULL,NULL,4899,NULL
18894547,12:57:00 AM,20,5011,-73,Chip Transaction,59935,Weatherford,TX,76085,5499,NULL
18894548,12:57:00 AM,497,2829,37.93,Chip Transaction,20561,Arlington,SD,57212,5912,NULL
18894573,12:01:00 AM,240,2147,109.89,Chip Transaction,93320,Morristown,TN,37814,4900,NULL
18894640,12:25:00 AM,301,3742,138.88,Chip Transaction,48919,Canton,GA,30114,5311,NULL
18894643,12:26:00 AM,11,5503,61.46,Chip Transaction,35451,Reisterstown,MD,21136,5812,NULL
18894653,12:30:00 AM,161,3096,22.65,Swipe Transaction,98692,Waco,TX,76707,5812,NULL
18894656,12:33:00 AM,154,5393,5.84,Chip Transaction,43293,Fayetteville,NC,28312,5499,NULL
18894679,12:42:00 AM,96,361,93.81,Chip Transaction,61195,Yorba Linda,CA,92886,5541,NULL
18894717,12:56:00 AM,338,1317,61.41,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
18894733,12:03:00 AM,487,2024,63.32,Chip Transaction,75936,Quakertown,PA,18951,5814,NULL
18894745,12:11:00 AM,379,2019,23.11,Chip Transaction,16851,Mobile,AL,36693,5813,NULL
18894788,12:30:00 AM,62,2667,35.24,Chip Transaction,92707,Trinidad,CA,95570,5812,NULL
18894792,12:32:00 AM,115,19,85.62,Chip Transaction,35280,Mamaroneck,NY,10543,5812,NULL
18894831,12:45:00 AM,96,3695,1.9,Chip Transaction,14528,Yorba Linda,CA,92887,5499,NULL
18894843,12:51:00 AM,147,2634,24.19,Chip Transaction,49485,Montgomery,AL,36117,5912,NULL
18894867,12:59:00 AM,34,3342,44.03,Swipe Transaction,98648,Bennett,CO,80102,5814,NULL
18894895,12:10:00 AM,198,305,43.91,Chip Transaction,32858,Tampa,FL,33629,5311,NULL
18894961,12:35:00 AM,415,3871,24.04,Chip Transaction,38965,Washington Court House,OH,43160,5812,NULL
18895006,12:55:00 AM,487,2024,73.13,Chip Transaction,23481,Quakertown,PA,18951,5812,NULL
18895041,12:16:00 AM,160,2740,0.98,Swipe Transaction,86438,Milford,DE,19963,5499,NULL
18895051,12:20:00 AM,464,3233,100,Chip Transaction,27092,Orlando,FL,32807,4829,NULL
18895056,12:22:00 AM,98,4143,36.76,Online Transaction,96246,ONLINE,NULL,NULL,4784,NULL
18895057,12:23:00 AM,371,3453,87.83,Chip Transaction,79361,Richmond,VA,23226,5812,NULL
18895072,12:29:00 AM,190,2088,21.41,Chip Transaction,23098,Skokie,IL,60077,5812,NULL
18895142,12:56:00 AM,293,4260,10.14,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
18895165,12:09:00 AM,225,1253,67.99,Chip Transaction,48919,Houston,TX,77036,5311,NULL
18895173,12:11:00 AM,323,2467,11.77,Chip Transaction,99370,Fresno,CA,93725,5311,NULL
18895178,12:13:00 AM,323,4790,87,Swipe Transaction,59935,Fresno,CA,93726,5499,NULL
18895208,12:23:00 AM,4,303,58.13,Swipe Transaction,40408,Seattle,WA,98122,5812,NULL
18895211,12:24:00 AM,81,2962,22,Swipe Transaction,32858,Mission,TX,78574,5311,NULL
18895222,12:28:00 AM,386,3673,40.15,Chip Transaction,3837,Worcester,MA,1602,5813,NULL
18895253,12:40:00 AM,0,4639,24.97,Chip Transaction,41431,Portland,ME,4102,7832,NULL
18895285,12:53:00 AM,194,4273,44.02,Chip Transaction,32175,Gaston,IN,47342,7538,NULL
18895316,12:05:00 AM,441,5223,35.5,Swipe Transaction,26909,Fairburn,GA,30213,5211,NULL
18895343,12:17:00 AM,229,2683,5.2,Swipe Transaction,22204,Stanwood,IA,52337,5541,NULL
18895487,12:44:00 AM,234,4799,40,Chip Transaction,27092,Dallas,TX,75208,4829,NULL
18895496,12:50:00 AM,357,2085,87.34,Chip Transaction,35662,Boston,MA,2127,5300,NULL
18895595,12:13:00 AM,170,5985,126.73,Online Transaction,73186,ONLINE,NULL,NULL,4814,Bad Expiration
18895596,12:13:00 AM,351,4512,26.64,Chip Transaction,20561,Flushing,NY,11355,5912,NULL
18895603,12:21:00 AM,170,5985,117.75,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
18895641,12:18:00 AM,216,4367,3.44,Swipe Transaction,34447,New Castle,IN,47362,5912,NULL
18895672,12:28:00 AM,20,1291,2.71,Chip Transaction,83161,Venus,TX,76084,5812,NULL
18895689,12:57:00 AM,464,3233,65.92,Swipe Transaction,32175,Orlando,FL,32804,7538,NULL
18895691,12:00:00 AM,75,2227,47.62,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
18895697,12:11:00 AM,254,1247,0.3,Chip Transaction,3355,Boulder,CO,80302,5411,NULL
18895706,12:23:00 AM,190,3851,80.55,Chip Transaction,3997,Spring Grove,IL,60081,4111,NULL
18895722,12:40:00 AM,52,4976,100.74,Chip Transaction,12076,Pawling,NY,12564,5912,NULL
18895781,12:03:00 AM,112,1134,54,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
18895785,12:04:00 AM,161,3096,2.78,Chip Transaction,50783,Waco,TX,76708,5411,NULL
18895789,12:05:00 AM,190,2088,2.99,Chip Transaction,55060,Skokie,IL,60077,5812,NULL
18895840,12:14:00 AM,162,2240,30.26,Chip Transaction,59935,West Bloomfield,MI,48322,5499,NULL
18895898,12:27:00 AM,156,1334,31.07,Chip Transaction,43962,Fontana,CA,92335,5411,NULL
18895914,12:30:00 AM,61,2622,55.72,Chip Transaction,18215,White Plains,NY,10607,5719,NULL
18895980,12:43:00 AM,354,4518,49.32,Chip Transaction,13646,Colorado Springs,CO,80920,7538,NULL
18895984,12:44:00 AM,240,2147,3.16,Chip Transaction,50783,Oak Ridge,TN,37830,5411,NULL
18895995,12:46:00 AM,137,6114,4.13,Chip Transaction,23115,Daly City,CA,94015,5411,NULL
18896011,12:49:00 AM,376,4704,22.92,Chip Transaction,69161,Vincentown,NJ,8088,5912,NULL
18896026,12:52:00 AM,354,1168,29.21,Chip Transaction,13646,Colorado Springs,CO,80920,7538,Insufficient Balance
18896182,12:18:00 AM,176,2943,11.43,Chip Transaction,44578,Atlanta,GA,30318,5812,NULL
18896208,12:24:00 AM,356,5605,7.02,Chip Transaction,25887,Stuart,FL,34997,5814,NULL
18896209,12:24:00 AM,374,5100,32.2,Online Transaction,15143,ONLINE,NULL,NULL,4784,NULL
18896226,12:26:00 AM,303,6010,111.08,Swipe Transaction,35166,Windsor,CO,80550,5411,NULL
18896273,12:34:00 AM,98,4143,41.04,Chip Transaction,13646,Georgetown,IL,61846,7538,NULL
18896314,12:42:00 AM,370,5093,12.34,Chip Transaction,46025,Ontario,CA,91764,5912,NULL
18896334,12:46:00 AM,277,4038,5.12,Chip Transaction,56254,Grenada,MS,38901,5310,NULL
18896395,12:55:00 AM,472,3811,-72,Chip Transaction,59935,Round Lake,IL,60073,5499,NULL
18896420,12:59:00 AM,106,2124,7.22,Swipe Transaction,50783,Indianapolis,IN,46217,5411,NULL
18896426,12:00:00 AM,65,5108,40,Chip Transaction,27092,Columbia,SC,29205,4829,NULL
18896472,12:07:00 AM,494,3273,3.51,Chip Transaction,43293,Laurel,MD,20708,5499,NULL
18896570,12:26:00 AM,115,4590,17.39,Swipe Transaction,50783,Mount Vernon,NY,10550,5411,NULL
18896653,12:38:00 AM,231,4221,18.63,Chip Transaction,83310,Fayetteville,NC,28314,5912,NULL
18896660,12:39:00 AM,135,2808,20.62,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
18896666,12:40:00 AM,316,5857,9.67,Chip Transaction,59935,Houston,TX,77049,5499,NULL
18896692,12:43:00 AM,257,4386,80,Swipe Transaction,27092,North Hollywood,CA,91605,4829,NULL
18896751,12:54:00 AM,368,2226,98.08,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
18896833,12:08:00 AM,137,6114,1.43,Chip Transaction,35441,Daly City,CA,94015,5812,NULL
18896990,12:38:00 AM,60,4544,100.99,Chip Transaction,44936,Sodus,NY,14551,4900,NULL
18897008,12:41:00 AM,394,2663,28.51,Chip Transaction,34103,Stamford,CT,6906,4121,NULL
18897017,12:42:00 AM,380,5838,11.38,Chip Transaction,20561,Des Moines,IA,50313,5912,NULL
18897052,12:47:00 AM,416,2883,3.08,Swipe Transaction,75936,Nashville,TN,37211,5814,NULL
18897061,12:48:00 AM,28,2678,36.21,Swipe Transaction,20519,Arlington,VA,22207,5942,NULL
18897070,12:50:00 AM,442,2117,4.86,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
18897154,12:07:00 AM,119,5928,3.87,Chip Transaction,61195,Fullerton,CA,92835,5541,NULL
18897218,12:16:00 AM,452,5700,4.13,Chip Transaction,75781,Houston,TX,77096,5411,NULL
18897257,12:24:00 AM,144,5247,-55,Chip Transaction,61195,Hot Springs National Park,AR,71913,5541,NULL
18897258,12:24:00 AM,256,1276,19.34,Chip Transaction,72036,Zebulon,NC,27597,4121,NULL
18897317,12:33:00 AM,196,285,37.04,Chip Transaction,59935,Jackson,GA,30233,5499,NULL
18897347,12:37:00 AM,397,2574,11.4,Chip Transaction,19446,Philadelphia,PA,19133,5310,NULL
18897353,12:38:00 AM,173,3528,80,Chip Transaction,59935,Abilene,TX,79605,5499,NULL
18897382,12:42:00 AM,178,4214,7.35,Swipe Transaction,75781,Blue Springs,MO,64015,5411,NULL
18897390,12:44:00 AM,278,5619,4.48,Chip Transaction,87625,Houston,TX,77056,5812,NULL
18897411,12:47:00 AM,0,4639,80.29,Chip Transaction,57053,Scarborough,ME,4074,7538,NULL
18897605,12:17:00 AM,488,4817,132.06,Chip Transaction,8044,Gregory,TX,78359,5300,NULL
18897611,12:18:00 AM,196,285,75,Swipe Transaction,56431,Jackson,GA,30233,5541,NULL
18897614,12:19:00 AM,235,1333,34.63,Chip Transaction,93655,New York,NY,10025,5813,NULL
18897631,12:23:00 AM,96,3773,15.16,Online Transaction,47399,ONLINE,NULL,NULL,5815,NULL
18897643,12:25:00 AM,434,3463,8.29,Swipe Transaction,50783,Ames,IA,50014,5411,NULL
18897655,12:28:00 AM,185,4046,3,Chip Transaction,25705,Elizabeth,NJ,7201,5411,NULL
18897688,12:33:00 AM,53,3267,-160,Chip Transaction,52923,Cedar Falls,IA,50613,3504,NULL
18897763,12:46:00 AM,246,3400,30.62,Chip Transaction,93332,Minneapolis,MN,55419,7542,NULL
18897771,12:47:00 AM,47,5080,32.76,Chip Transaction,61195,Bronx,NY,10456,5541,NULL
18897773,12:47:00 AM,464,3233,11.5,Chip Transaction,75936,Orlando,FL,32804,5814,NULL
18897845,12:02:00 AM,490,176,58.86,Chip Transaction,31868,San Antonio,TX,78230,5912,NULL
18897851,12:03:00 AM,229,5942,16.51,Swipe Transaction,22204,Stanwood,IA,52337,5541,NULL
18897863,12:05:00 AM,455,348,15.84,Chip Transaction,83480,Rosedale,NY,11422,9402,NULL
18897893,12:12:00 AM,369,2443,160,Swipe Transaction,27092,Clearfield,KY,40313,4829,NULL
18897929,12:20:00 AM,40,1289,28.34,Chip Transaction,18215,Avon,IN,46123,5719,NULL
18897950,12:24:00 AM,135,2808,49.09,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
18897952,12:24:00 AM,461,5482,11.15,Swipe Transaction,50783,Southgate,MI,48195,5411,NULL
18897998,12:33:00 AM,61,2622,8.22,Swipe Transaction,91128,Yonkers,NY,10703,5411,NULL
18898018,12:36:00 AM,459,5620,44.03,Chip Transaction,11468,Alpharetta,GA,30022,5970,NULL
18898036,12:38:00 AM,349,4314,40.18,Chip Transaction,78547,North Lawrence,OH,44666,7230,NULL
